Data,Hora UTC,"PRES.ATM.NIVEL ESTACAO,HORA(mB)",RADIACAO GLOBAL(Kj/m²),"TEMP.AR-BULBO SECO,HORA(°C)",TEMP.PONTO ORVALHO(°C),TEMP.MAX.HORA ANT.(AUT)(°C),TEMP.MIN.HORA ANT.(AUT)(°C),"UMIDADE RELATIVA AR,HORA(%)","VENTO, DIRECAO HORARIA(gr)(°(gr))","VENTO, RAJADA MAX.(m/s)","VENTO, VELOCIDADE HORARIA(m/s)",MES(NUMERO),"PREC.TOTAL,HORA(mm) (MEDIA)","UMIDADE RELATIVA AR,HORA(%) (MEDIA)","TEMP.AR-BULBO SECO,HORA(°C) (MEDIA)",RADIACAO GLOBAL(Kj/m²) (MEDIA),"PREC.TOTAL,HORA(mm)"
2023-08-07 17:00:00,1700,935.7,2520.3,33.0,2.8,34.1,32.6,15.0,288.0,4.1,0.9,8,0.0,16.666666666666668,32.86666666666673,2624.499999999998,0.0
2023-08-07 18:00:00,1800,935.1,2119.7,33.9,3.0,34.0,32.6,14.0,280.0,4.2,0.5,8,0.0,15.666666666666666,33.533333333333395,2442.8999999999983,0.0
2023-08-07 19:00:00,1900,934.7,1436.0,33.0,3.7,34.3,32.7,16.0,201.0,2.8,1.2,8,0.0,15.0,33.30000000000006,2025.3333333333314,0.0
2023-08-07 20:00:00,2000,934.9,336.6,31.8,5.8,33.3,31.8,20.0,212.0,2.9,0.2,8,0.0,16.666666666666668,32.90000000000006,1297.4333333333313,0.0
2023-08-07 21:00:00,2100,935.5,72.6,28.5,6.6,31.8,28.5,25.0,96.0,2.0,0.2,8,0.0,20.333333333333332,31.100000000000062,615.0666666666649,0.0
2023-08-08 10:00:00,1000,936.8,13.8,14.7,11.0,14.7,13.9,78.0,46.0,0.2,0.0,8,0.0,41.0,25.000000000000068,140.99999999999818,0.0
2023-08-08 11:00:00,1100,937.2,256.7,17.9,12.5,17.9,14.7,71.0,209.0,1.0,0.0,8,0.0,58.0,20.36666666666673,114.36666666666484,0.0
2023-08-08 12:00:00,1200,937.7,814.4,23.2,12.1,23.2,18.1,49.0,235.0,1.1,0.1,8,0.0,66.0,18.600000000000065,361.63333333333156,0.0
2023-08-08 13:00:00,1300,937.7,1907.4,28.0,9.7,28.0,22.9,32.0,299.0,2.0,0.1,8,0.0,50.666666666666664,23.0333333333334,992.8333333333316,0.0
2023-08-08 14:00:00,1400,937.3,2387.9,31.8,5.5,32.0,27.4,19.0,101.0,6.5,3.1,8,0.0,33.333333333333336,27.666666666666732,1703.2333333333318,0.0
2023-08-08 15:00:00,1500,936.4,2661.9,32.6,4.5,33.0,31.6,17.0,126.0,6.5,2.3,8,0.0,22.666666666666668,30.800000000000065,2319.0666666666652,0.0
2023-08-08 16:00:00,1600,935.3,2698.4,32.9,4.1,33.3,32.5,16.0,162.0,7.4,1.2,8,0.0,17.333333333333332,32.433333333333394,2582.7333333333318,0.0
2023-08-08 17:00:00,1700,934.3,2535.6,33.6,4.2,34.1,32.6,16.0,72.0,6.9,1.0,8,0.0,16.333333333333332,33.033333333333395,2631.9666666666653,0.0
2023-08-08 18:00:00,1800,933.6,2138.5,34.2,3.0,34.4,33.2,14.0,141.0,7.0,1.9,8,0.0,15.333333333333334,33.566666666666734,2457.499999999998,0.0
2023-08-08 19:00:00,1900,933.6,1458.4,33.5,2.7,34.7,33.5,14.0,101.0,6.4,2.2,8,0.0,14.666666666666666,33.76666666666673,2044.1666666666652,0.0
2023-08-08 20:00:00,2000,933.7,373.8,32.6,3.1,34.2,32.6,16.0,123.0,5.1,1.2,8,0.0,14.666666666666666,33.433333333333394,1323.566666666665,0.0
2023-08-08 21:00:00,2100,934.0,66.7,28.2,5.1,32.6,28.2,23.0,177.0,4.3,0.1,8,0.0,17.666666666666668,31.433333333333398,632.966666666665,0.0
2023-08-09 10:00:00,1000,935.9,14.1,17.3,8.5,17.3,15.9,56.0,122.0,4.0,1.1,8,0.0,31.666666666666668,26.0333333333334,151.53333333333168,0.0
2023-08-09 11:00:00,1100,936.2,274.9,23.3,7.2,23.3,17.3,36.0,84.0,7.7,3.1,8,0.0,38.333333333333336,22.933333333333398,118.566666666665,0.0
2023-08-09 12:00:00,1200,936.5,856.5,26.6,8.0,26.7,23.4,31.0,67.0,7.4,2.8,8,0.0,41.0,22.400000000000063,381.83333333333167,0.0
2023-08-09 13:00:00,1300,936.6,1946.9,28.6,8.8,28.9,26.5,29.0,85.0,7.4,2.1,8,0.0,32.0,26.166666666666732,1026.0999999999983,0.0
2023-08-09 14:00:00,1400,936.3,2379.0,29.7,8.8,30.2,28.2,27.0,103.0,7.5,3.2,8,0.0,29.0,28.300000000000068,1727.466666666665,0.0
2023-08-09 15:00:00,1500,935.2,2652.8,30.9,8.0,31.8,29.4,24.0,70.0,6.9,2.6,8,0.0,26.666666666666668,29.733333333333395,2326.2333333333318,0.0
2023-08-09 16:00:00,1600,934.4,2713.0,33.1,6.4,33.1,30.9,19.0,49.0,7.0,2.5,8,0.0,23.333333333333332,31.233333333333395,2581.5999999999985,0.0
2023-08-09 17:00:00,1700,933.5,2548.9,33.7,5.9,33.9,32.5,18.0,60.0,6.9,1.8,8,0.0,20.333333333333332,32.56666666666673,2638.2333333333318,0.0
2023-08-09 18:00:00,1800,932.7,2131.8,33.6,6.0,34.7,33.0,18.0,308.0,6.9,1.7,8,0.0,18.333333333333332,33.46666666666673,2464.5666666666652,0.0
2023-08-09 19:00:00,1900,932.7,1438.8,33.7,4.2,34.5,33.0,16.0,11.0,5.3,1.4,8,0.0,17.333333333333332,33.666666666666735,2039.8333333333314,0.0
2023-08-09 20:00:00,2000,932.9,435.2,32.3,4.8,34.7,32.3,18.0,198.0,3.9,1.0,8,0.0,17.333333333333332,33.20000000000007,1335.266666666665,0.0
2023-08-09 21:00:00,2100,933.4,80.7,29.8,8.7,32.3,29.8,27.0,112.0,3.8,0.6,8,0.0,20.333333333333332,31.933333333333398,651.566666666665,0.0
2023-08-10 10:00:00,1000,935.2,16.6,18.1,10.9,18.4,17.3,63.0,113.0,0.9,0.1,8,0.0,36.0,26.733333333333395,177.49999999999832,0.0
2023-08-10 11:00:00,1100,935.6,282.6,21.9,11.5,21.9,18.1,52.0,173.0,1.1,0.3,8,0.0,47.333333333333336,23.266666666666733,126.63333333333168,0.0
2023-08-10 12:00:00,1200,935.9,850.1,25.4,10.2,25.9,22.0,38.0,187.0,4.1,1.0,8,0.0,51.0,21.800000000000065,383.0999999999984,0.0
2023-08-10 13:00:00,1300,935.9,1899.0,29.2,10.4,29.2,25.4,31.0,50.0,5.3,1.5,8,0.0,40.333333333333336,25.50000000000006,1010.5666666666651,0.0
2023-08-10 14:00:00,1400,935.4,2378.4,30.6,10.1,31.2,29.2,28.0,3.0,5.2,1.7,8,0.0,32.333333333333336,28.400000000000063,1709.166666666665,0.0
2023-08-10 15:00:00,1500,934.5,2632.2,31.4,8.8,32.0,30.2,25.0,340.0,5.9,1.8,8,0.0,28.0,30.400000000000063,2303.1999999999985,0.0
2023-08-10 16:00:00,1600,933.4,2678.6,33.1,7.7,33.9,31.1,21.0,295.0,4.3,0.9,8,0.0,24.666666666666668,31.700000000000063,2563.0666666666652,0.0
2023-08-10 17:00:00,1700,932.3,2496.5,33.2,7.4,34.2,32.9,20.0,237.0,4.4,1.0,8,0.0,22.0,32.566666666666734,2602.4333333333316,0.0
2023-08-10 18:00:00,1800,931.6,2116.0,34.3,7.2,35.2,33.2,19.0,36.0,4.8,1.2,8,0.0,20.0,33.533333333333395,2430.366666666665,0.0
2023-08-10 19:00:00,1900,931.4,1482.1,34.6,7.2,35.1,33.6,18.0,50.0,3.3,0.9,8,0.0,19.0,34.033333333333395,2031.5333333333317,0.0
2023-08-10 20:00:00,2000,931.7,441.2,31.4,8.3,34.6,31.3,24.0,341.0,3.3,0.4,8,0.0,20.333333333333332,33.433333333333394,1346.4333333333316,0.0
2023-08-10 21:00:00,2100,931.9,86.0,29.0,8.5,31.4,28.7,28.0,64.0,1.6,0.0,8,0.0,23.333333333333332,31.666666666666732,669.766666666665,0.0
2023-08-11 10:00:00,1000,935.3,14.3,17.3,12.5,17.5,16.9,73.0,12.0,1.0,0.0,8,0.0,41.666666666666664,25.900000000000063,180.49999999999832,0.0
2023-08-11 11:00:00,1100,935.7,312.7,20.8,13.4,20.8,17.3,63.0,196.0,0.8,0.2,8,0.0,54.666666666666664,22.36666666666673,137.666666666665,0.0
2023-08-11 12:00:00,1200,936.1,627.8,23.5,13.1,23.6,20.9,52.0,215.0,1.2,0.0,8,0.0,62.666666666666664,20.5333333333334,318.266666666665,0.0
2023-08-11 13:00:00,1300,936.3,1544.7,26.9,12.4,27.4,23.5,41.0,203.0,2.3,1.0,8,0.0,52.0,23.733333333333395,828.3999999999984,0.0
2023-08-11 14:00:00,1400,935.7,2346.9,31.6,10.8,31.8,26.9,28.0,116.0,2.2,0.8,8,0.0,40.333333333333336,27.3333333333334,1506.466666666665,0.0
2023-08-11 15:00:00,1500,935.2,2446.5,31.8,9.9,32.6,31.1,26.0,178.0,4.0,2.3,8,0.0,31.666666666666668,30.100000000000065,2112.6999999999985,0.0
2023-08-11 16:00:00,1600,934.2,2375.5,32.9,8.9,33.5,31.5,23.0,210.0,4.7,1.2,8,0.0,25.666666666666668,32.10000000000006,2389.633333333332,0.0
2023-08-11 17:00:00,1700,933.3,1886.4,32.6,7.9,33.3,31.5,22.0,345.0,3.5,1.0,8,0.0,23.666666666666668,32.4333333333334,2236.1333333333314,0.0
2023-08-11 18:00:00,1800,932.7,2082.6,33.2,7.5,34.4,32.6,20.0,340.0,4.1,1.0,8,0.0,21.666666666666668,32.90000000000006,2114.8333333333317,0.0
2023-08-11 19:00:00,1900,932.4,1020.2,33.6,6.8,33.7,32.1,19.0,176.0,3.5,1.4,8,0.0,20.333333333333332,33.133333333333404,1663.0666666666648,0.0
2023-08-11 20:00:00,2000,932.6,612.1,32.7,5.1,33.8,32.3,18.0,124.0,4.1,1.0,8,0.0,19.0,33.166666666666735,1238.2999999999981,0.0
2023-08-11 21:00:00,2100,933.2,75.0,28.8,6.9,32.7,28.6,25.0,95.0,2.3,0.0,8,0.0,20.666666666666668,31.700000000000063,569.0999999999982,0.0
2023-08-12 10:00:00,1000,934.9,10.4,16.3,11.1,16.5,15.8,71.0,112.0,2.1,1.0,8,0.0,38.0,25.933333333333398,232.49999999999818,0.0
2023-08-12 11:00:00,1100,935.4,266.3,19.2,13.1,19.2,15.6,68.0,251.0,2.8,0.0,8,0.0,54.666666666666664,21.433333333333398,117.23333333333152,0.0
2023-08-12 12:00:00,1200,935.8,892.8,24.8,13.0,24.8,19.2,48.0,234.0,1.9,0.6,8,0.0,62.333333333333336,20.100000000000065,389.8333333333315,0.0
2023-08-12 13:00:00,1300,936.0,1960.1,28.5,10.2,28.6,24.8,32.0,240.0,2.3,1.0,8,0.0,49.333333333333336,24.166666666666732,1039.7333333333315,0.0
2023-08-12 14:00:00,1400,935.4,2419.9,31.1,9.1,31.1,28.5,26.0,221.0,3.6,1.2,8,0.0,35.333333333333336,28.133333333333397,1757.5999999999983,0.0
2023-08-12 15:00:00,1500,934.5,2409.2,32.9,1.5,33.8,31.1,14.0,119.0,6.6,2.4,8,0.0,24.0,30.8333333333334,2263.066666666665,0.0
2023-08-12 16:00:00,1600,933.7,1330.6,32.2,1.8,33.3,32.0,14.0,67.0,5.8,2.4,8,0.0,18.0,32.06666666666673,2053.2333333333318,0.0
2023-08-12 17:00:00,1700,932.9,1242.9,33.3,1.4,33.3,31.9,13.0,57.0,6.6,1.6,8,0.0,13.666666666666666,32.80000000000007,1660.899999999998,0.0
2023-08-12 18:00:00,1800,932.4,1814.0,32.5,-0.8,34.6,32.5,12.0,57.0,5.5,1.5,8,0.0,13.0,32.666666666666735,1462.4999999999982,0.0
2023-08-12 19:00:00,1900,932.3,1160.1,32.5,0.8,33.4,32.3,13.0,65.0,4.8,1.2,8,0.0,12.666666666666666,32.76666666666673,1405.666666666665,0.0
2023-08-12 20:00:00,2000,932.6,541.6,31.1,1.0,32.6,31.1,15.0,82.0,4.2,1.7,8,0.0,13.333333333333334,32.033333333333395,1171.899999999998,0.0
2023-08-12 21:00:00,2100,932.7,114.3,27.7,2.4,31.1,27.7,20.0,55.0,4.2,0.7,8,0.0,16.0,30.433333333333398,605.3333333333316,0.0
2023-08-13 10:00:00,1000,934.0,23.2,15.5,10.6,15.9,14.9,73.0,246.0,2.1,0.3,8,0.0,36.0,24.766666666666733,226.36666666666486,0.0
2023-08-13 11:00:00,1100,935.0,376.0,20.6,10.0,20.7,15.2,51.0,102.0,1.9,0.6,8,0.0,48.0,21.266666666666733,171.16666666666484,0.0
2023-08-13 12:00:00,1200,935.6,877.3,24.5,9.7,24.7,20.6,39.0,131.0,2.3,0.9,8,0.0,54.333333333333336,20.200000000000063,425.4999999999982,0.0
2023-08-13 13:00:00,1300,935.8,1932.0,27.3,9.1,27.8,23.9,32.0,184.0,2.7,0.6,8,0.0,40.666666666666664,24.133333333333397,1061.7666666666648,0.0
2023-08-13 14:00:00,1400,935.4,2392.2,30.0,9.9,30.0,27.3,29.0,239.0,3.5,1.2,8,0.0,33.333333333333336,27.266666666666733,1733.8333333333314,0.0
2023-08-13 15:00:00,1500,934.6,2609.6,31.8,9.5,32.3,29.6,25.0,204.0,3.6,1.3,8,0.0,28.666666666666668,29.700000000000063,2311.2666666666646,0.0
2023-08-13 16:00:00,1600,933.7,2066.0,32.6,7.3,32.6,30.9,21.0,134.0,5.8,1.3,8,0.0,25.0,31.466666666666736,2355.933333333331,0.0
2023-08-13 17:00:00,1700,932.9,1599.7,32.3,5.6,33.5,31.2,19.0,132.0,6.0,2.0,8,0.0,21.666666666666668,32.2333333333334,2091.766666666665,0.0
2023-08-13 18:00:00,1800,931.9,1879.4,33.4,6.5,33.7,32.0,19.0,109.0,7.1,1.5,8,0.0,19.666666666666668,32.76666666666673,1848.366666666665,0.0
2023-08-13 19:00:00,1900,931.9,847.8,31.8,7.1,33.4,31.4,22.0,135.0,5.7,1.8,8,0.0,20.0,32.500000000000064,1442.2999999999981,0.0
2023-08-13 20:00:00,2000,932.2,497.6,30.8,7.0,32.2,30.8,23.0,108.0,5.5,2.5,8,0.0,21.333333333333332,32.000000000000064,1074.9333333333316,0.0
2023-08-13 21:00:00,2100,932.7,101.4,28.8,7.7,30.8,28.8,27.0,63.0,6.3,1.2,8,0.0,24.0,30.46666666666673,482.26666666666483,0.0
2023-08-14 10:00:00,1000,934.6,35.8,18.4,10.7,18.4,17.1,61.0,176.0,2.5,0.3,8,0.0,37.0,26.000000000000068,211.5999999999982,0.0
2023-08-14 11:00:00,1100,935.1,527.7,22.8,11.2,22.8,18.4,48.0,126.0,1.9,0.7,8,0.0,45.333333333333336,23.3333333333334,221.63333333333154,0.0
2023-08-14 12:00:00,1200,935.9,806.2,26.5,8.5,26.5,22.8,32.0,72.0,7.1,2.7,8,0.0,47.0,22.56666666666673,456.56666666666496,0.0
2023-08-14 13:00:00,1300,936.3,1715.8,28.7,8.6,28.7,26.3,28.0,93.0,7.9,3.5,8,0.0,36.0,26.00000000000006,1016.5666666666648,0.0
2023-08-14 14:00:00,1400,935.8,2373.9,30.2,8.6,30.5,28.4,26.0,107.0,7.6,2.6,8,0.0,28.666666666666668,28.46666666666673,1631.9666666666647,0.0
2023-08-14 15:00:00,1500,935.1,2661.8,30.9,8.4,31.4,29.6,25.0,91.0,8.5,3.1,8,0.0,26.333333333333332,29.933333333333394,2250.499999999998,0.0
2023-08-14 16:00:00,1600,934.3,2670.5,31.2,7.7,31.7,30.3,23.0,121.0,8.5,3.5,8,0.0,24.666666666666668,30.766666666666726,2568.7333333333318,0.0
2023-08-14 17:00:00,1700,933.3,2037.5,30.4,7.3,31.9,30.4,24.0,111.0,7.8,3.2,8,0.0,24.0,30.833333333333396,2456.5999999999985,0.0
2023-08-14 18:00:00,1800,932.8,838.5,30.2,8.4,30.4,29.8,26.0,94.0,9.2,3.1,8,0.0,24.333333333333332,30.600000000000062,1848.8333333333314,0.0
2023-08-14 19:00:00,1900,932.6,1172.6,30.4,7.5,31.6,30.0,24.0,88.0,7.0,3.2,8,0.0,24.666666666666668,30.333333333333396,1349.5333333333315,0.0
2023-08-14 20:00:00,2000,932.8,678.4,29.8,7.3,30.7,29.7,24.0,81.0,7.3,2.9,8,0.0,24.666666666666668,30.133333333333397,896.4999999999982,0.0
2023-08-14 21:00:00,2100,932.9,79.0,28.0,7.8,29.7,28.0,28.0,81.0,6.8,2.2,8,0.0,25.333333333333332,29.400000000000063,643.3333333333316,0.0
2023-08-15 10:00:00,1000,935.5,13.0,17.7,11.8,17.7,17.2,68.0,129.0,1.6,0.0,8,0.0,40.0,25.166666666666732,256.7999999999982,0.0
2023-08-15 11:00:00,1100,936.0,134.9,19.0,12.1,19.0,17.7,64.0,172.0,1.7,0.0,8,0.0,53.333333333333336,21.56666666666673,75.63333333333152,0.0
2023-08-15 12:00:00,1200,936.6,386.9,22.4,10.0,22.4,19.0,45.0,127.0,2.6,0.9,8,0.0,59.0,19.700000000000063,178.26666666666483,0.0
2023-08-15 13:00:00,1300,936.8,617.7,24.0,9.4,24.0,22.4,39.0,120.0,8.9,1.4,8,0.0,49.333333333333336,21.800000000000065,379.8333333333315,0.0
2023-08-15 14:00:00,1400,935.9,1081.7,25.9,9.0,26.1,24.0,34.0,132.0,6.5,1.7,8,0.0,39.333333333333336,24.100000000000062,695.4333333333316,0.0
2023-08-15 15:00:00,1500,935.4,999.1,26.4,8.3,26.6,25.8,32.0,81.0,6.2,2.5,8,0.0,35.0,25.433333333333394,899.4999999999982,0.0
2023-08-15 16:00:00,1600,934.7,991.2,27.0,8.4,27.1,26.4,31.0,89.0,7.5,3.0,8,0.0,32.333333333333336,26.433333333333394,1023.9999999999982,0.0
2023-08-15 17:00:00,1700,933.6,1098.1,27.0,8.3,27.7,26.7,31.0,94.0,6.5,2.4,8,0.0,31.333333333333332,26.800000000000065,1029.4666666666647,0.0
2023-08-15 18:00:00,1800,932.9,809.3,27.5,7.7,27.7,26.9,29.0,115.0,7.2,2.6,8,0.0,30.333333333333332,27.166666666666732,966.199999999998,0.0
2023-08-15 19:00:00,1900,932.8,706.8,27.5,6.9,27.8,27.4,27.0,100.0,7.5,3.1,8,0.0,29.0,27.3333333333334,871.3999999999979,0.0
2023-08-15 20:00:00,2000,933.2,476.4,26.9,7.1,27.7,26.9,28.0,111.0,7.8,3.1,8,0.0,28.0,27.300000000000065,664.1666666666647,0.0
2023-08-15 21:00:00,2100,933.5,125.0,25.5,7.7,26.9,25.5,32.0,120.0,7.8,1.3,8,0.0,29.0,26.633333333333397,436.0666666666646,0.0
2023-08-16 10:00:00,1000,935.5,20.9,15.3,10.7,16.0,13.8,74.0,138.0,3.1,0.5,8,0.0,44.666666666666664,22.56666666666673,207.43333333333135,0.0
2023-08-16 11:00:00,1100,936.0,198.0,18.1,11.3,18.1,15.0,64.0,149.0,1.6,0.3,8,0.0,56.666666666666664,19.633333333333397,114.63333333333135,0.0
2023-08-16 12:00:00,1200,936.5,586.9,22.6,9.8,22.8,18.4,44.0,68.0,9.7,3.9,8,0.0,60.666666666666664,18.666666666666732,268.59999999999803,0.0
2023-08-16 13:00:00,1300,937.0,1492.9,24.9,9.6,25.2,22.6,38.0,60.0,10.3,3.3,8,0.0,48.666666666666664,21.86666666666673,759.2666666666647,0.0
2023-08-16 14:00:00,1400,936.9,1787.4,25.4,9.4,26.4,24.9,37.0,87.0,9.2,3.6,8,0.0,39.666666666666664,24.300000000000065,1289.0666666666648,0.0
2023-08-16 15:00:00,1500,936.1,2012.3,27.3,9.0,27.5,25.2,32.0,83.0,8.8,3.2,8,0.0,35.666666666666664,25.86666666666673,1764.199999999998,0.0
2023-08-16 16:00:00,1600,935.3,1796.5,27.5,8.8,28.7,27.0,31.0,75.0,8.0,2.8,8,0.0,33.333333333333336,26.733333333333395,1865.399999999998,0.0
2023-08-16 17:00:00,1700,934.2,1713.8,27.9,8.6,30.0,27.1,30.0,73.0,9.0,3.2,8,0.0,31.0,27.56666666666673,1840.8666666666647,0.0
2023-08-16 18:00:00,1800,933.5,1605.2,29.6,8.7,29.6,27.9,27.0,67.0,7.4,2.3,8,0.0,29.333333333333332,28.3333333333334,1705.1666666666645,0.0
2023-08-16 19:00:00,1900,933.1,925.5,28.1,8.4,29.6,28.1,29.0,75.0,7.2,2.4,8,0.0,28.666666666666668,28.5333333333334,1414.8333333333312,0.0
2023-08-16 20:00:00,2000,933.4,383.1,27.7,8.6,28.3,27.7,30.0,78.0,6.3,1.9,8,0.0,28.666666666666668,28.46666666666673,971.2666666666647,0.0
2023-08-16 21:00:00,2100,933.9,116.5,26.4,8.7,27.7,26.4,33.0,85.0,5.9,1.6,8,0.0,30.666666666666668,27.400000000000063,475.0333333333313,0.0
2023-08-17 10:00:00,1000,935.3,22.5,16.9,11.2,17.4,16.4,69.0,199.0,1.7,0.1,8,0.0,44.0,23.66666666666673,174.03333333333137,0.0
2023-08-17 11:00:00,1100,935.6,376.8,22.4,11.6,22.4,16.9,51.0,101.0,5.2,1.9,8,0.0,51.0,21.900000000000063,171.93333333333135,0.0
2023-08-17 12:00:00,1200,936.0,925.9,24.3,11.5,24.8,22.6,45.0,67.0,9.6,3.7,8,0.0,55.0,21.200000000000063,441.73333333333136,0.0
2023-08-17 13:00:00,1300,936.0,2016.6,26.6,10.4,27.1,24.3,36.0,80.0,9.4,3.4,8,0.0,44.0,24.433333333333394,1106.4333333333313,0.0
2023-08-17 14:00:00,1400,935.5,2504.2,28.7,10.7,28.7,26.0,33.0,66.0,10.2,3.2,8,0.0,38.0,26.5333333333334,1815.5666666666646,0.0
2023-08-17 15:00:00,1500,934.7,2681.0,29.8,8.5,30.6,28.1,26.0,57.0,7.8,2.3,8,0.0,31.666666666666668,28.36666666666673,2400.599999999998,0.0
2023-08-17 16:00:00,1600,933.6,2239.0,30.3,8.4,30.6,28.7,26.0,353.0,8.5,1.5,8,0.0,28.333333333333332,29.600000000000065,2474.7333333333313,0.0
2023-08-17 17:00:00,1700,932.4,2639.0,31.9,8.9,32.1,28.9,24.0,253.0,5.8,1.5,8,0.0,25.333333333333332,30.66666666666673,2519.6666666666647,0.0
2023-08-17 18:00:00,1800,931.6,2304.8,31.1,7.8,32.4,30.2,23.0,157.0,4.3,1.1,8,0.0,24.333333333333332,31.100000000000065,2394.2666666666646,0.0
2023-08-17 19:00:00,1900,931.3,1992.0,31.8,7.0,32.5,30.8,21.0,95.0,4.9,1.6,8,0.0,22.666666666666668,31.600000000000065,2311.933333333331,0.0
2023-08-17 20:00:00,2000,931.3,917.6,30.1,7.5,31.7,30.1,24.0,152.0,4.9,0.9,8,0.0,22.666666666666668,31.000000000000068,1738.1333333333314,0.0
2023-08-17 21:00:00,2100,931.5,120.3,28.5,8.4,30.1,28.5,28.0,95.0,3.2,0.7,8,0.0,24.333333333333332,30.1333333333334,1009.9666666666645,0.0
2023-08-18 10:00:00,1000,932.4,22.6,16.6,11.7,16.6,15.8,73.0,91.0,0.0,0.0,8,0.0,41.666666666666664,25.06666666666673,353.4999999999979,0.0
2023-08-18 11:00:00,1100,932.8,367.5,21.9,12.1,22.2,16.4,54.0,124.0,1.8,0.5,8,0.0,51.666666666666664,22.3333333333334,170.1333333333312,0.0
2023-08-18 12:00:00,1200,932.9,922.9,24.9,12.0,25.1,21.3,45.0,230.0,1.8,0.4,8,0.0,57.333333333333336,21.133333333333397,437.6666666666645,0.0
2023-08-18 13:00:00,1300,933.0,1995.4,29.8,9.5,29.8,24.8,28.0,22.0,4.6,1.6,8,0.0,42.333333333333336,25.5333333333334,1095.2666666666646,0.0
2023-08-18 14:00:00,1400,932.5,2488.4,30.9,7.5,31.7,29.5,23.0,334.0,6.9,2.2,8,0.0,32.0,28.5333333333334,1802.233333333331,0.0
2023-08-18 15:00:00,1500,931.6,1522.9,29.7,7.3,31.5,29.5,25.0,316.0,6.9,2.1,8,0.0,25.333333333333332,30.133333333333397,2002.2333333333315,0.0
2023-08-18 16:00:00,1600,930.6,2496.0,32.3,7.1,32.8,29.7,21.0,317.0,7.8,1.7,8,0.0,23.0,30.96666666666673,2169.099999999998,0.0
2023-08-18 17:00:00,1700,929.3,2524.6,31.3,7.3,32.9,31.3,22.0,286.0,10.2,0.9,8,0.0,22.666666666666668,31.100000000000062,2181.1666666666647,0.0
2023-08-18 18:00:00,1800,928.4,1927.6,33.5,7.8,33.5,30.9,20.0,268.0,6.2,1.3,8,0.0,21.0,32.36666666666673,2316.0666666666643,0.0
2023-08-18 19:00:00,1900,928.1,1451.8,33.1,6.6,33.9,30.6,19.0,326.0,5.6,1.0,8,0.0,20.333333333333332,32.6333333333334,1967.9999999999975,0.0
2023-08-18 20:00:00,2000,928.0,732.1,31.3,6.4,33.1,30.4,21.0,12.0,4.5,0.7,8,0.0,20.0,32.6333333333334,1370.499999999998,0.0
2023-08-18 21:00:00,2100,928.6,126.0,29.2,7.3,31.4,29.2,25.0,347.0,3.9,0.8,8,0.0,21.666666666666668,31.200000000000063,769.9666666666645,0.0
2023-08-19 10:00:00,1000,930.6,28.9,19.8,13.4,20.6,18.8,67.0,226.0,2.2,0.0,8,0.0,37.666666666666664,26.766666666666733,295.6666666666645,0.0
2023-08-19 11:00:00,1100,930.6,270.2,22.0,13.6,22.0,19.7,59.0,283.0,1.4,0.2,8,0.0,50.333333333333336,23.666666666666732,141.69999999999786,0.0
2023-08-19 12:00:00,1200,932.9,657.8,23.7,11.4,24.9,22.2,46.0,187.0,9.4,3.4,8,0.0,57.333333333333336,21.8333333333334,318.9666666666645,0.0
2023-08-19 13:00:00,1300,933.8,1567.7,24.1,11.9,24.5,22.3,47.0,167.0,9.0,3.5,8,0.0,50.666666666666664,23.266666666666733,831.8999999999978,0.0
2023-08-19 14:00:00,1400,933.7,1954.2,25.7,12.0,25.7,23.7,42.0,166.0,8.8,3.1,8,0.0,45.0,24.500000000000068,1393.233333333331,0.0
2023-08-19 15:00:00,1500,933.1,2134.6,26.3,10.9,27.1,25.2,38.0,169.0,7.1,2.6,8,0.0,42.333333333333336,25.36666666666673,1885.499999999998,0.0
2023-08-19 16:00:00,1600,932.1,1360.9,26.9,10.6,27.8,25.8,36.0,210.0,6.9,2.5,8,0.0,38.666666666666664,26.300000000000065,1816.5666666666646,0.0
2023-08-19 17:00:00,1700,930.9,1814.5,28.6,10.5,29.0,26.6,32.0,230.0,5.1,2.1,8,0.0,35.333333333333336,27.266666666666726,1769.999999999998,0.0
2023-08-19 18:00:00,1800,930.0,2178.3,29.4,9.4,30.1,28.3,29.0,219.0,6.4,1.2,8,0.0,32.333333333333336,28.300000000000065,1784.5666666666646,0.0
2023-08-19 19:00:00,1900,929.9,1386.0,29.1,9.9,30.3,28.8,30.0,192.0,6.4,2.2,8,0.0,30.333333333333332,29.0333333333334,1792.9333333333313,0.0
2023-08-19 20:00:00,2000,930.1,606.5,27.7,9.6,29.2,27.7,32.0,201.0,5.8,2.0,8,0.0,30.333333333333332,28.733333333333395,1390.2666666666646,0.0
2023-08-19 21:00:00,2100,930.2,98.8,26.5,9.5,27.7,26.3,34.0,191.0,4.9,2.2,8,0.0,32.0,27.766666666666733,697.099999999998,0.0
2023-08-20 10:00:00,1000,930.3,42.0,16.9,11.7,16.9,16.0,71.0,105.0,1.6,0.7,8,0.0,45.666666666666664,23.700000000000063,249.09999999999786,0.0
2023-08-20 11:00:00,1100,930.9,311.1,20.2,11.8,20.2,16.9,59.0,108.0,2.1,1.0,8,0.0,54.666666666666664,21.200000000000063,150.63333333333122,0.0
